Target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,264,64,65,17,61,9,0,0,0,0,0,0,0,0,0,0
0,259,62,6,51,0,0,0,0,0,0,0,0,0,0,0,0
0,41,64,11,27,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,17,8,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,17,237,0,0,0,0,0,0,0,0,0,0,0,0
0,41,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,64,106,57,4,24,0,0,0,0,0,0,0,0,0,0
0,318,46,64,65,106,4,0,0,0,0,0,0,0,0,0,0
0,40,43,62,57,5,105,0,0,0,0,0,0,0,0,0,0
0,38,46,64,65,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,3,0,0,0,0,0,0,0,0,0,0,0,0
0,42,68,53,105,24,0,0,0,0,0,0,0,0,0,0,0
0,37,47,62,64,11,310,0,0,0,0,0,0,0,0,0,0
0,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,46,62,64,104,29,0,0,0,0,0,0,0,0,0,0
0,36,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,47,21,61,310,0,0,0,0,0,0,0,0,0,0,0
0,37,41,17,8,0,0,0,0,0,0,0,0,0,0,0,0
0,47,4496,61,237,0,0,0,0,0,0,0,0,0,0,0,0
0,46,55,5,24,0,0,0,0,0,0,0,0,0,0,0,0
0,37,261,19,10,105,0,0,0,0,0,0,0,0,0,0,0
0,37,46,62,106,17,28,0,0,0,0,0,0,0,0,0,0
0,38,43,64,106,21,61,237,105,236,0,0,0,0,0,0,0
0,318,46,57,4,0,0,0,0,0,0,0,0,0,0,0,0
0,259,261,57,4,0,0,0,0,0,0,0,0,0,0,0,0
0,38,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,62,107,5,25,0,0,0,0,0,0,0,0,0,0
0,37,261,21,57,8,0,0,0,0,0,0,0,0,0,0,0
0,38,49,64,65,57,4,0,0,0,0,0,0,0,0,0,0
0,259,46,17,58,29,0,0,0,0,0,0,0,0,0,0,0
0,49,104,11,57,0,0,0,0,0,0,0,0,0,0,0,0
0,49,261,244,25,0,0,0,0,0,0,0,0,0,0,0,0
0,37,42,55,4,0,0,0,0,0,0,0,0,0,0,0,0
0,46,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,261,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,17,52,332,0,0,0,0,0,0,0,0,0,0,0
0,37,49,106,21,61,332,0,0,0,0,0,0,0,0,0,0
0,38,46,64,11,332,0,0,0,0,0,0,0,0,0,0,0
0,318,46,104,57,237,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,17,28,0,0,0,0,0,0,0,0,0,0,0
0,38,49,55,11,19,0,0,0,0,0,0,0,0,0,0,0
0,41,64,61,236,0,0,0,0,0,0,0,0,0,0,0,0
0,318,49,62,64,65,19,57,0,0,0,0,0,0,0,0,0
0,47,104,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,41,62,21,28,236,0,0,0,0,0,0,0,0,0,0
0,266,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,106,104,57,29,25,0,0,0,0,0,0,0,0,0,0
0,37,46,62,4,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,57,4,0,0,0,0,0,0,0,0,0,0,0,0
0,318,49,41,21,11,1606,3,4,6,28,0,0,0,0,0,0
0,318,46,4,236,0,0,0,0,0,0,0,0,0,0,0,0
0,318,261,64,4495,27,0,0,0,0,0,0,0,0,0,0,0
0,37,41,19,7,0,0,0,0,0,0,0,0,0,0,0,0
0,37,261,64,65,19,9,0,0,0,0,0,0,0,0,0,0
0,38,46,11,29,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,62,104,8,236,0,0,0,0,0,0,0,0,0,0
0,38,46,62,104,29,25,0,0,0,0,0,0,0,0,0,0
0,42,4496,27,51,24,0,0,0,0,0,0,0,0,0,0,0
0,40,43,62,19,9,0,0,0,0,0,0,0,0,0,0,0
0,46,62,21,57,0,0,0,0,0,0,0,0,0,0,0,0
0,318,261,64,65,4,0,0,0,0,0,0,0,0,0,0,0
0,37,261,5,24,0,0,0,0,0,0,0,0,0,0,0,0
0,49,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,62,64,57,4,0,0,0,0,0,0,0,0,0,0
0,37,46,64,11,0,0,0,0,0,0,0,0,0,0,0,0
0,43,62,106,57,4,0,0,0,0,0,0,0,0,0,0,0
0,37,261,19,59,237,24,0,0,0,0,0,0,0,0,0,0
0,37,41,11,61,57,29,0,0,0,0,0,0,0,0,0,0
0,38,46,65,4,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,64,65,5,0,0,0,0,0,0,0,0,0,0,0
0,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,42,62,57,8,0,0,0,0,0,0,0,0,0,0,0
0,46,65,21,57,332,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,104,9,0,0,0,0,0,0,0,0,0,0,0
0,37,49,106,55,19,61,237,0,0,0,0,0,0,0,0,0
0,37,46,64,21,57,28,0,0,0,0,0,0,0,0,0,0
0,318,46,64,65,106,107,4,0,0,0,0,0,0,0,0,0
0,37,43,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,49,11,57,0,0,0,0,0,0,0,0,0,0,0,0
0,318,43,17,57,9,0,0,0,0,0,0,0,0,0,0,0
0,40,46,65,106,315,61,8,0,0,0,0,0,0,0,0,0
0,318,46,62,64,11,9,0,0,0,0,0,0,0,0,0,0
0,318,47,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,21,52,28,0,0,0,0,0,0,0,0,0,0
0,259,49,55,240,24,0,0,0,0,0,0,0,0,0,0,0
0,36,49,64,17,240,18,236,0,0,0,0,0,0,0,0,0
0,318,47,19,57,28,24,0,0,0,0,0,0,0,0,0,0
0,37,46,62,11,7,0,0,0,0,0,0,0,0,0,0,0
0,36,43,62,64,57,105,24,0,0,0,0,0,0,0,0,0
0,259,41,21,57,27,25,0,0,0,0,0,0,0,0,0,0
0,50,64,57,31,0,0,0,0,0,0,0,0,0,0,0,0
0,259,46,65,104,29,0,0,0,0,0,0,0,0,0,0,0
0,49,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,21,57,9,24,0,0,0,0,0,0,0,0,0,0
0,318,261,19,241,24,0,0,0,0,0,0,0,0,0,0,0
0,259,49,69,4,24,0,0,0,0,0,0,0,0,0,0,0
0,40,261,19,61,8,0,0,0,0,0,0,0,0,0,0,0
0,37,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,64,17,61,240,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,1606,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,43,41,65,11,241,8,0,0,0,0,0,0,0,0,0,0
0,36,46,11,28,0,0,0,0,0,0,0,0,0,0,0,0
0,258,46,11,237,0,0,0,0,0,0,0,0,0,0,0,0
0,49,64,57,18,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,64,57,4,0,0,0,0,0,0,0,0,0,0,0
0,37,46,62,55,11,1606,9,0,0,0,0,0,0,0,0,0
0,38,46,55,4,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,65,57,4,0,0,0,0,0,0,0,0,0,0,0
0,37,43,64,11,57,28,0,0,0,0,0,0,0,0,0,0
0,37,43,57,3,0,0,0,0,0,0,0,0,0,0,0,0
0,261,55,4,24,0,0,0,0,0,0,0,0,0,0,0,0
0,259,48,106,4517,11,57,0,0,0,0,0,0,0,0,0,0
0,259,49,17,61,69,8,24,0,0,0,0,0,0,0,0,0
0,37,261,62,11,28,236,0,0,0,0,0,0,0,0,0,0
0,38,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,38,41,61,4,0,0,0,0,0,0,0,0,0,0,0,0
0,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,62,11,29,0,0,0,0,0,0,0,0,0,0,0,0
0,37,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,106,5,0,0,0,0,0,0,0,0,0,0,0,0
0,39,49,64,106,55,104,11,57,310,25,0,0,0,0,0,0
0,38,43,64,4,236,0,0,0,0,0,0,0,0,0,0,0
0,259,49,106,21,240,25,0,0,0,0,0,0,0,0,0,0
0,37,49,64,106,21,57,8,0,0,0,0,0,0,0,0,0
0,37,43,64,106,3,24,0,0,0,0,0,0,0,0,0,0
0,37,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,261,57,4,105,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,57,4,0,0,0,0,0,0,0,0,0,0,0
0,36,48,1606,1607,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,64,106,17,29,0,0,0,0,0,0,0,0,0,0
0,37,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,62,64,106,57,4,0,0,0,0,0,0,0,0,0
0,36,49,64,57,243,0,0,0,0,0,0,0,0,0,0,0
0,38,40,47,57,244,23,0,0,0,0,0,0,0,0,0,0
0,259,49,21,237,0,0,0,0,0,0,0,0,0,0,0,0
0,261,62,19,52,8,25,0,0,0,0,0,0,0,0,0,0
0,49,55,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,41,17,57,7,0,0,0,0,0,0,0,0,0,0,0
0,38,49,62,21,9,0,0,0,0,0,0,0,0,0,0,0
0,36,43,11,9,24,0,0,0,0,0,0,0,0,0,0,0
0,37,43,64,106,4,0,0,0,0,0,0,0,0,0,0,0
0,38,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,47,64,11,9,0,0,0,0,0,0,0,0,0,0,0
0,37,41,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,43,17,9,25,0,0,0,0,0,0,0,0,0,0,0
0,37,261,65,253,25,0,0,0,0,0,0,0,0,0,0,0
0,36,47,64,65,11,57,9,0,0,0,0,0,0,0,0,0
0,46,4496,69,57,29,0,0,0,0,0,0,0,0,0,0,0
0,36,47,106,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,41,17,57,237,24,0,0,0,0,0,0,0,0,0,0
0,37,43,62,106,4,0,0,0,0,0,0,0,0,0,0,0
0,42,17,52,27,25,0,0,0,0,0,0,0,0,0,0,0
0,38,43,64,106,61,4,0,0,0,0,0,0,0,0,0,0
0,259,41,4,25,0,0,0,0,0,0,0,0,0,0,0,0
0,37,43,64,106,57,4,0,0,0,0,0,0,0,0,0,0
0,38,261,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,38,41,65,106,21,57,29,0,0,0,0,0,0,0,0,0
0,37,47,62,15,57,0,0,0,0,0,0,0,0,0,0,0
0,318,46,62,64,4,24,0,0,0,0,0,0,0,0,0,0
0,38,46,106,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,64,106,11,29,0,0,0,0,0,0,0,0,0,0
0,42,11,58,237,0,0,0,0,0,0,0,0,0,0,0,0
0,38,62,64,65,11,52,9,25,0,0,0,0,0,0,0,0
0,37,46,64,3,0,0,0,0,0,0,0,0,0,0,0,0
0,318,265,106,104,240,236,0,0,0,0,0,0,0,0,0,0
0,318,41,106,21,57,243,18,0,0,0,0,0,0,0,0,0
0,37,47,62,3,24,0,0,0,0,0,0,0,0,0,0,0
0,37,261,21,310,25,0,0,0,0,0,0,0,0,0,0,0
0,36,49,21,57,27,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,106,104,17,29,0,0,0,0,0,0,0,0,0
0,38,47,11,243,51,0,0,0,0,0,0,0,0,0,0,0
0,259,49,253,25,0,0,0,0,0,0,0,0,0,0,0,0
0,318,40,46,106,4,105,0,0,0,0,0,0,0,0,0,0
0,318,42,21,61,8,0,0,0,0,0,0,0,0,0,0,0
0,37,46,62,64,106,11,8,0,0,0,0,0,0,0,0,0
0,46,62,11,9,25,0,0,0,0,0,0,0,0,0,0,0
0,38,43,62,64,106,5,0,0,0,0,0,0,0,0,0,0
0,36,46,64,3,0,0,0,0,0,0,0,0,0,0,0,0
0,35,47,21,28,25,0,0,0,0,0,0,0,0,0,0,0
0,38,43,64,5,24,0,0,0,0,0,0,0,0,0,0,0
0,36,41,57,4,18,0,0,0,0,0,0,0,0,0,0,0
0,259,41,62,21,57,9,0,0,0,0,0,0,0,0,0,0
0,36,49,64,55,11,0,0,0,0,0,0,0,0,0,0,0
0,37,43,62,64,11,9,0,0,0,0,0,0,0,0,0,0
0,318,261,11,9,0,0,0,0,0,0,0,0,0,0,0,0
0,259,47,106,61,4,0,0,0,0,0,0,0,0,0,0,0
0,37,43,64,5,0,0,0,0,0,0,0,0,0,0,0,0
0,49,62,64,61,27,0,0,0,0,0,0,0,0,0,0,0
0,318,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,46,55,11,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,37,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,106,4,24,0,0,0,0,0,0,0,0,0,0
0,62,55,11,237,51,0,0,0,0,0,0,0,0,0,0,0
0,49,55,19,57,27,24,0,0,0,0,0,0,0,0,0,0
0,38,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,106,6,0,0,0,0,0,0,0,0,0,0,0,0
0,40,261,64,21,57,9,25,0,0,0,0,0,0,0,0,0
0,37,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,62,106,17,58,28,0,0,0,0,0,0,0,0,0
0,46,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,263,8,24,0,0,0,0,0,0,0,0,0,0,0,0
0,37,50,62,4,0,0,0,0,0,0,0,0,0,0,0,0
0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,58,6,0,0,0,0,0,0,0,0,0,0,0,0
0,38,43,17,27,25,0,0,0,0,0,0,0,0,0,0,0
0,36,261,64,11,8,18,0,0,0,0,0,0,0,0,0,0
0,38,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,259,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,261,106,21,29,0,0,0,0,0,0,0,0,0,0,0
0,37,46,55,4,0,0,0,0,0,0,0,0,0,0,0,0
0,37,50,64,57,5,0,0,0,0,0,0,0,0,0,0,0
0,38,43,17,53,52,29,0,0,0,0,0,0,0,0,0,0
0,37,261,62,11,57,4,0,0,0,0,0,0,0,0,0,0
0,47,55,21,61,29,0,0,0,0,0,0,0,0,0,0,0
0,37,46,62,64,106,11,28,4455,0,0,0,0,0,0,0,0
0,47,62,21,9,0,0,0,0,0,0,0,0,0,0,0,0
0,261,59,4,105,24,0,0,0,0,0,0,0,0,0,0,0
0,37,42,261,62,19,57,52,9,25,0,0,0,0,0,0,0
0,46,64,11,8,0,0,0,0,0,0,0,0,0,0,0,0
0,36,48,55,1605,0,0,0,0,0,0,0,0,0,0,0,0
0,259,263,19,57,53,237,24,0,0,0,0,0,0,0,0,0
0,38,46,62,3,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,65,106,11,28,0,0,0,0,0,0,0,0,0,0
0,37,46,62,55,26,4,0,0,0,0,0,0,0,0,0,0
0,318,46,57,4,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,3,24,0,0,0,0,0,0,0,0,0,0,0,0
0,318,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,47,62,5,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,47,106,252,332,0,0,0,0,0,0,0,0,0,0,0
0,38,46,17,61,28,0,0,0,0,0,0,0,0,0,0,0
0,38,47,19,9,25,0,0,0,0,0,0,0,0,0,0,0
0,318,46,21,57,241,0,0,0,0,0,0,0,0,0,0,0
0,36,304,46,17,28,0,0,0,0,0,0,0,0,0,0,0
0,38,47,55,17,3,24,0,0,0,0,0,0,0,0,0,0
0,39,259,46,62,64,104,58,57,0,0,0,0,0,0,0,0
0,37,46,106,55,104,8,25,0,0,0,0,0,0,0,0,0
0,38,41,62,64,55,11,105,18,0,0,0,0,0,0,0,0
0,318,261,55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,36,42,64,55,253,0,0,0,0,0,0,0,0,0,0
0,46,21,57,29,0,0,0,0,0,0,0,0,0,0,0,0
0,37,36,46,65,104,10,0,0,0,0,0,0,0,0,0,0
0,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,41,64,6,0,0,0,0,0,0,0,0,0,0,0,0
0,37,261,11,4,24,0,0,0,0,0,0,0,0,0,0,0
0,318,261,64,57,4,0,0,0,0,0,0,0,0,0,0,0
0,297,303,343,4463,280,0,0,0,0,0,0,0,0,0,0,0
0,37,304,46,4,0,0,0,0,0,0,0,0,0,0,0,0
0,46,64,21,29,25,0,0,0,0,0,0,0,0,0,0,0
0,38,261,64,4,24,0,0,0,0,0,0,0,0,0,0,0
0,318,43,106,57,243,0,0,0,0,0,0,0,0,0,0,0
0,37,46,315,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,11,57,52,9,0,0,0,0,0,0,0,0,0,0,0
0,37,47,104,58,8,25,0,0,0,0,0,0,0,0,0,0
0,36,43,11,9,24,0,0,0,0,0,0,0,0,0,0,0
0,38,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,47,104,57,28,0,0,0,0,0,0,0,0,0,0,0
0,46,11,1606,29,0,0,0,0,0,0,0,0,0,0,0,0
0,261,62,11,28,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,65,17,57,8,0,0,0,0,0,0,0,0,0,0
0,37,46,57,52,4,24,0,0,0,0,0,0,0,0,0,0
0,55,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,64,11,8,0,0,0,0,0,0,0,0,0,0,0
0,38,46,62,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,261,28,24,0,0,0,0,0,0,0,0,0,0,0,0
0,62,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,64,11,52,240,105,0,0,0,0,0,0,0,0,0,0
0,36,42,55,11,19,278,105,25,0,0,0,0,0,0,0,0
0,49,57,4,25,0,0,0,0,0,0,0,0,0,0,0,0
0,318,49,62,64,65,106,104,29,0,0,0,0,0,0,0,0
0,37,43,64,11,9,0,0,0,0,0,0,0,0,0,0,0
0,36,41,62,11,9,0,0,0,0,0,0,0,0,0,0,0
0,36,42,64,65,106,17,9,24,0,0,0,0,0,0,0,0
0,36,40,46,62,64,106,21,57,29,0,0,0,0,0,0,0
0,38,46,64,11,57,29,24,0,0,0,0,0,0,0,0,0
0,37,261,19,9,25,0,0,0,0,0,0,0,0,0,0,0
0,261,19,4472,237,24,0,0,0,0,0,0,0,0,0,0,0
0,43,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4461,41,62,104,52,29,236,0,0,0,0,0,0,0,0,0
0,37,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,49,55,4496,104,237,0,0,0,0,0,0,0,0,0,0
0,259,46,11,57,237,25,0,0,0,0,0,0,0,0,0,0
0,258,42,104,241,0,0,0,0,0,0,0,0,0,0,0,0
0,46,64,11,57,1605,28,0,0,0,0,0,0,0,0,0,0
0,46,55,57,9,31,0,0,0,0,0,0,0,0,0,0,0
0,318,46,1606,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,43,64,65,4,0,0,0,0,0,0,0,0,0,0,0
0,36,46,4466,55,4,0,0,0,0,0,0,0,0,0,0,0
0,46,58,57,4,8,0,0,0,0,0,0,0,0,0,0,0
0,48,57,1606,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265,11,61,28,0,0,0,0,0,0,0,0,0,0,0,0
0,36,41,21,57,9,25,0,0,0,0,0,0,0,0,0,0
0,38,46,11,58,8,0,0,0,0,0,0,0,0,0,0,0
0,38,49,19,8,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,106,17,57,52,28,105,236,0,0,0,0,0,0,0
0,37,49,62,17,9,0,0,0,0,0,0,0,0,0,0,0
0,37,42,64,19,28,24,0,0,0,0,0,0,0,0,0,0
0,38,261,62,106,11,17,0,0,0,0,0,0,0,0,0,0
0,259,42,64,106,4496,253,0,0,0,0,0,0,0,0,0,0
0,318,43,62,57,4,0,0,0,0,0,0,0,0,0,0,0
0,259,261,305,19,28,25,0,0,0,0,0,0,0,0,0,0
0,37,49,62,55,57,4,0,0,0,0,0,0,0,0,0,0
0,38,41,64,65,11,28,0,0,0,0,0,0,0,0,0,0
0,36,46,65,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,40,46,47,64,11,4,29,0,0,0,0,0,0,0,0
0,38,43,41,64,4,0,0,0,0,0,0,0,0,0,0,0
0,37,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,261,19,27,105,24,0,0,0,0,0,0,0,0,0,0
0,318,46,55,4,0,0,0,0,0,0,0,0,0,0,0,0
0,318,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,1607,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,11,57,9,0,0,0,0,0,0,0,0,0,0
0,36,266,19,29,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,64,65,3,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,21,9,0,0,0,0,0,0,0,0,0,0,0
0,37,266,64,106,19,57,9,25,0,0,0,0,0,0,0,0
0,46,65,106,57,1605,4,0,0,0,0,0,0,0,0,0,0
0,318,47,104,241,18,0,0,0,0,0,0,0,0,0,0,0
0,36,261,106,19,57,28,0,0,0,0,0,0,0,0,0,0
0,38,261,17,332,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,21,28,0,0,0,0,0,0,0,0,0,0,0,0
0,292,305,275,301,278,4456,0,0,0,0,0,0,0,0,0,0
0,38,49,4495,69,240,0,0,0,0,0,0,0,0,0,0,0
0,259,261,55,61,4,23,0,0,0,0,0,0,0,0,0,0
0,37,41,62,64,106,249,0,0,0,0,0,0,0,0,0,0
0,38,47,62,64,17,29,0,0,0,0,0,0,0,0,0,0
0,318,49,62,65,57,4,0,0,0,0,0,0,0,0,0,0
0,37,46,244,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,106,55,11,10,0,0,0,0,0,0,0,0,0,0
0,48,64,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,41,64,106,55,19,57,7,25,0,0,0,0,0,0,0
0,38,43,64,65,6,0,0,0,0,0,0,0,0,0,0,0
0,38,41,64,65,106,5,0,0,0,0,0,0,0,0,0,0
0,55,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,62,64,65,19,0,0,0,0,0,0,0,0,0,0,0
0,37,49,55,57,4,0,0,0,0,0,0,0,0,0,0,0
0,37,46,106,104,57,25,0,0,0,0,0,0,0,0,0,0
0,38,46,64,5,4,0,0,0,0,0,0,0,0,0,0,0
0,43,17,29,18,0,0,0,0,0,0,0,0,0,0,0,0
0,36,43,62,64,106,11,52,9,0,0,0,0,0,0,0,0
0,37,43,64,106,4,51,24,0,0,0,0,0,0,0,0,0
0,37,43,64,65,5,25,0,0,0,0,0,0,0,0,0,0
0,318,46,64,65,21,57,9,0,0,0,0,0,0,0,0,0
0,261,62,64,65,4,0,0,0,0,0,0,0,0,0,0,0
0,40,304,46,17,27,0,0,0,0,0,0,0,0,0,0,0
0,318,43,64,3,0,0,0,0,0,0,0,0,0,0,0,0
0,36,43,106,17,57,237,0,0,0,0,0,0,0,0,0,0
0,318,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,261,19,10,25,0,0,0,0,0,0,0,0,0,0,0
0,36,46,64,106,11,249,0,0,0,0,0,0,0,0,0,0
0,38,46,62,5,8,236,0,0,0,0,0,0,0,0,0,0
0,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,11,57,237,24,0,0,0,0,0,0,0,0,0,0,0
0,37,46,64,21,57,332,0,0,0,0,0,0,0,0,0,0
0,297,257,255,51,0,0,0,0,0,0,0,0,0,0,0,0
0,318,266,64,332,236,0,0,0,0,0,0,0,0,0,0,0
0,43,19,241,24,0,0,0,0,0,0,0,0,0,0,0,0
0,318,47,11,9,105,0,0,0,0,0,0,0,0,0,0,0
0,259,49,21,8,0,0,0,0,0,0,0,0,0,0,0,0
0,37,49,61,4,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,57,1606,27,0,0,0,0,0,0,0,0,0,0,0
0,318,46,58,57,4,238,0,0,0,0,0,0,0,0,0,0
0,38,261,19,8,0,0,0,0,0,0,0,0,0,0,0,0
0,36,46,65,11,4518,1607,0,0,0,0,0,0,0,0,0,0
0,37,49,19,28,24,0,0,0,0,0,0,0,0,0,0,0
0,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,46,65,106,57,5,0,0,0,0,0,0,0,0,0,0
0,38,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,62,4,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,106,315,57,4,0,0,0,0,0,0,0,0,0,0
0,46,65,17,29,0,0,0,0,0,0,0,0,0,0,0,0
0,37,49,62,19,59,9,24,0,0,0,0,0,0,0,0,0
0,37,46,62,11,29,0,0,0,0,0,0,0,0,0,0,0
0,40,41,4495,57,237,25,0,0,0,0,0,0,0,0,0,0
0,36,46,62,11,4,24,0,0,0,0,0,0,0,0,0,0
0,37,46,62,64,65,61,4,0,0,0,0,0,0,0,0,0
0,38,266,11,61,9,18,0,0,0,0,0,0,0,0,0,0
0,41,57,4,51,0,0,0,0,0,0,0,0,0,0,0,0
0,46,64,57,28,0,0,0,0,0,0,0,0,0,0,0,0
0,318,104,57,18,0,0,0,0,0,0,0,0,0,0,0,0
0,38,46,62,58,57,4,0,0,0,0,0,0,0,0,0,0
0,37,46,64,106,315,29,0,0,0,0,0,0,0,0,0,0
0,259,49,55,21,237,18,0,0,0,0,0,0,0,0,0,0
0,46,1605,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,43,19,9,24,0,0,0,0,0,0,0,0,0,0,0
0,38,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,261,4,105,24,0,0,0,0,0,0,0,0,0,0,0,0
0,37,49,19,9,0,0,0,0,0,0,0,0,0,0,0,0
0,318,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0
0,37,47,62,64,106,11,61,332,0,0,0,0,0,0,0,0
